#Edges:
8071	4	3491
5584	4	1815
5584	4	1836
5585	4	1815
5585	4	1836
13909	4	3671
9329	4	209
9329	4	8709
9329	4	9143
2033	4	470
2034	4	470
13246	4	7483
7722	4	1239
7722	4	7613
7723	4	1239
7723	4	7613
7724	4	1239
7724	4	7613
10195	4	1239
10195	4	7613
2665	4	447
2665	4	9938
2665	4	10837
10664	4	447
10664	4	9938
10664	4	10837
10665	4	447
10665	4	9938
10665	4	10837
14061	4	447
14061	4	9938
14061	4	10837
2498	4	343
2499	4	343
10747	4	11359
13080	4	11359
766	4	1430
766	4	1431
1057	4	1430
1057	4	1431
9396	4	3320
9398	4	3320
9399	4	3320
3787	4	2856
3787	4	2857
3788	4	2856
3788	4	2857
11637	4	2856
11637	4	2857
11895	4	2856
11895	4	2857
7748	4	3846
9285	4	6680
9286	4	6680
9287	4	6680
8665	4	4920
8665	4	8395
8878	4	4920
8878	4	8395
9433	4	4920
9433	4	8395
10049	4	4920
10049	4	8395
10155	4	4920
10155	4	8395
11264	4	4920
11264	4	8395
915	4	4020
10274	4	4020
10649	4	4020
6457	4	5110
8398	4	5110
8399	4	5110
3118	4	3598
3118	4	10896
39	4	5774
39	4	7151
10855	4	5774
10855	4	7151
7660	4	12819
15186	4	12819
1972	4	3158
1972	4	3159
10294	4	3158
10294	4	3159
2019	4	1854
2019	4	1855
214	4	8917
222	4	8917
6310	4	953
6310	4	11191
6310	4	12265
7456	4	953
7456	4	11191
7456	4	12265
13527	4	14458
13527	4	14646
13527	4	14647
4518	4	3632
4518	4	8232
2770	4	5080
2770	4	5081
2770	4	8274
2771	4	5080
2771	4	5081
2771	4	8274
2772	4	5080
2772	4	5081
2772	4	8274
11446	4	5080
11446	4	5081
11446	4	8274
12191	4	5080
12191	4	5081
12191	4	8274
3957	4	3522
3957	4	9408
3957	4	9409
3957	4	11284
3957	4	12183
3957	4	14081
3958	4	3522
3958	4	9408
3958	4	9409
3958	4	11284
3958	4	12183
3958	4	14081
9125	4	3522
9125	4	9408
9125	4	9409
9125	4	11284
9125	4	12183
9125	4	14081
10820	4	3522
10820	4	9408
10820	4	9409
10820	4	11284
10820	4	12183
10820	4	14081
171	4	135
171	4	8098
14959	4	135
14959	4	8098
2213	4	121
2214	4	121
2422	4	4407
10893	4	4407
1253	4	6658
1254	4	6658
11041	4	1780
11041	4	1781
7311	4	4434
13851	4	13877
15030	4	13877
9210	4	56
9210	4	893
10189	4	56
10189	4	893
964	4	2047
964	4	2048
8224	4	4533
8224	4	4534
8224	4	11573
8473	4	4533
8473	4	4534
8473	4	11573
3584	4	9164
3584	4	9165
3584	4	9166
3584	4	9167
6632	4	9164
6632	4	9165
6632	4	9166
6632	4	9167
6633	4	9164
6633	4	9165
6633	4	9166
6633	4	9167
6634	4	9164
6634	4	9165
6634	4	9166
6634	4	9167
9949	4	9164
9949	4	9165
9949	4	9166
9949	4	9167
10534	4	9164
10534	4	9165
10534	4	9166
10534	4	9167
7490	4	10445
7490	4	11240
7490	4	12854
7491	4	10445
7491	4	11240
7491	4	12854
918	4	918
918	4	9139
918	4	11561
9139	4	918
9139	4	9139
9139	4	11561
11561	4	918
11561	4	9139
11561	4	11561
3876	4	4956
10290	4	4956
10356	4	4956
10380	4	4956
6843	4	999
6843	4	1003
6844	4	999
6844	4	1003
10310	4	999
10310	4	1003
12254	4	999
12254	4	1003
3387	4	301
5950	4	1044
5950	4	8394
6604	4	1044
6604	4	8394
10263	4	1044
10263	4	8394
1624	4	13599
3491	4	4440
3926	4	1317
3920	4	3920
5107	4	9606
9338	4	9606
2384	4	3675
9282	4	3675
4235	4	5745
4235	4	6681
4235	4	6682
11372	4	621
11694	4	621
6656	4	13536
6656	4	14728
14941	4	13536
14941	4	14728
14942	4	13536
14942	4	14728
2655	4	11617
2655	4	13555
2655	4	14824
209	4	13502
8709	4	13502
9143	4	13502
3886	4	5390
3886	4	10028
3886	4	11388
9905	4	5390
9905	4	10028
9905	4	11388
1205	4	622
1205	4	11822
6968	4	3997
6968	4	9062
11609	4	948
11609	4	949
11609	4	950
11609	4	10149
5250	4	4142
504	4	11394
504	4	15207
505	4	11394
505	4	15207
506	4	11394
506	4	15207
507	4	11394
507	4	15207
14079	4	2054
14079	4	2055
2217	4	9963
2217	4	15015
2218	4	9963
2218	4	15015
2219	4	9963
2219	4	15015
2220	4	9963
2220	4	15015
15100	4	9963
15100	4	15015
2338	4	6361
2338	4	7277
2338	4	7278
2338	4	9004
9020	4	6361
9020	4	7277
9020	4	7278
9020	4	9004
1411	4	1783
385	4	158
385	4	159
385	4	160
385	4	161
8056	4	158
8056	4	159
8056	4	160
8056	4	161
2282	4	2282
158	4	4161
159	4	4161
160	4	4161
161	4	4161
448	4	558
7042	4	9671
7042	4	11241
7042	4	11242
3427	4	1012
3427	4	2756
3427	4	9040
3427	4	11167
5948	4	10630
7091	4	10630
3583	4	6576
12448	4	6576
12454	4	6576
913	4	3411
913	4	3412
913	4	3413
913	4	10981
1171	4	2106
2443	4	13864
3244	4	10919
3244	4	14318
12211	4	10919
12211	4	14318
158	4	6209
158	4	7444
158	4	7848
158	4	8534
159	4	6209
159	4	7444
159	4	7848
159	4	8534
160	4	6209
160	4	7444
160	4	7848
160	4	8534
161	4	6209
161	4	7444
161	4	7848
161	4	8534
3643	4	773
3643	4	12414
2340	4	9606
339	4	2608
1143	4	6654
1143	4	6655
1144	4	6654
1144	4	6655
3889	4	1342
3889	4	7527
3541	4	9159
3541	4	9436
3541	4	9878
3541	4	10847
3541	4	12029
7460	4	12584
6433	4	9601
1635	4	8225
1635	4	9060
1636	4	8225
1636	4	9060
1733	4	34
1733	4	153
1733	4	6848
1733	4	8669
1733	4	12311
1733	4	14767
1734	4	34
1734	4	153
1734	4	6848
1734	4	8669
1734	4	12311
1734	4	14767
1735	4	34
1735	4	153
1735	4	6848
1735	4	8669
1735	4	12311
1735	4	14767
9025	4	34
9025	4	153
9025	4	6848
9025	4	8669
9025	4	12311
9025	4	14767
711	4	1652
711	4	9037
5005	4	12779
6899	4	512
10192	4	512
4419	4	14521
1923	4	3852
1923	4	3853
1923	4	8455
1923	4	9361
1923	4	9362
2463	4	2463
2463	4	2464
2464	4	2463
2464	4	2464
4706	4	7075
5410	4	7075
5476	4	7075
6102	4	7075
6113	4	7075
6136	4	7075
6197	4	7075
6198	4	7075
6473	4	7075
10943	4	7075
10983	4	7075
11015	4	7075
11065	4	7075
199	4	2442
2991	4	4407
5591	4	3491
5593	4	3491
7098	4	114
7098	4	115
7098	4	12146
15143	4	114
15143	4	115
15143	4	12146
15144	4	114
15144	4	115
15144	4	12146
286	4	13252
287	4	13252
4889	4	6529
4889	4	6530
4889	4	10784
3192	4	3192
772	4	2082
772	4	12453
772	4	12457
2851	4	6899
2851	4	10192
3671	4	4649
1082	4	8917
1083	4	8917
1084	4	8917
1082	4	9652
1082	4	11973
1083	4	9652
1083	4	11973
1084	4	9652
1084	4	11973
885	4	1295
885	4	1296
2320	4	8583
209	4	2259
8709	4	2259
9143	4	2259
13472	4	2259
879	4	9631
8917	4	9631
5897	4	2964
5897	4	2965
5897	4	5091
5897	4	7425
5897	4	8007
5897	4	8464
5897	4	8465
5897	4	8466
5897	4	8890
5897	4	8891
5897	4	8903
5897	4	11924
6920	4	2964
6920	4	2965
6920	4	5091
6920	4	7425
6920	4	8007
6920	4	8464
6920	4	8465
6920	4	8466
6920	4	8890
6920	4	8891
6920	4	8903
6920	4	11924
6921	4	2964
6921	4	2965
6921	4	5091
6921	4	7425
6921	4	8007
6921	4	8464
6921	4	8465
6921	4	8466
6921	4	8890
6921	4	8891
6921	4	8903
6921	4	11924
6922	4	2964
6922	4	2965
6922	4	5091
6922	4	7425
6922	4	8007
6922	4	8464
6922	4	8465
6922	4	8466
6922	4	8890
6922	4	8891
6922	4	8903
6922	4	11924
8712	4	2964
8712	4	2965
8712	4	5091
8712	4	7425
8712	4	8007
8712	4	8464
8712	4	8465
8712	4	8466
8712	4	8890
8712	4	8891
8712	4	8903
8712	4	11924
719	4	1973
719	4	1974
720	4	1973
720	4	1974
721	4	1973
721	4	1974
8138	4	1973
8138	4	1974
8338	4	1973
8338	4	1974
11470	4	1973
11470	4	1974
9824	4	5908
9824	4	9788
2280	4	9394
2280	4	9395
2280	4	9404
11556	4	9394
11556	4	9395
11556	4	9404
7043	4	4877
7043	4	4878
7044	4	4877
7044	4	4878
12894	4	3427
14077	4	5390
14077	4	10028
14077	4	11388
2806	4	2806
2806	4	6532
2806	4	6533
6532	4	2806
6532	4	6532
6532	4	6533
6533	4	2806
6533	4	6532
6533	4	6533
201	4	2558
14682	4	3182
5115	4	178
5115	4	179
5116	4	178
5116	4	179
5117	4	178
5117	4	179
9412	4	178
9412	4	179
9413	4	178
9413	4	179
12571	4	178
12571	4	179
14548	4	13853
6670	4	95
6670	4	6635
6670	4	6929
6670	4	9156
6670	4	9202
6670	4	9203
6670	4	9204
6670	4	10510
6671	4	95
6671	4	6635
6671	4	6929
6671	4	9156
6671	4	9202
6671	4	9203
6671	4	9204
6671	4	10510
9619	4	95
9619	4	6635
9619	4	6929
9619	4	9156
9619	4	9202
9619	4	9203
9619	4	9204
9619	4	10510
10436	4	95
10436	4	6635
10436	4	6929
10436	4	9156
10436	4	9202
10436	4	9203
10436	4	9204
10436	4	10510
10437	4	95
10437	4	6635
10437	4	6929
10437	4	9156
10437	4	9202
10437	4	9203
10437	4	9204
10437	4	10510
10871	4	95
10871	4	6635
10871	4	6929
10871	4	9156
10871	4	9202
10871	4	9203
10871	4	9204
10871	4	10510
11123	4	95
11123	4	6635
11123	4	6929
11123	4	9156
11123	4	9202
11123	4	9203
11123	4	9204
11123	4	10510
11633	4	95
11633	4	6635
11633	4	6929
11633	4	9156
11633	4	9202
11633	4	9203
11633	4	9204
11633	4	10510
5548	4	7970
5548	4	9855
6474	4	7970
6474	4	9855
11001	4	7970
11001	4	9855
11011	4	7970
11011	4	9855
37	4	11116
14525	4	11116
6864	4	606
10798	4	606
11916	4	606
1135	4	12657
1136	4	12657
11581	4	12657
6526	4	5290
6527	4	5290
3713	4	8088
3713	4	8223
1632	4	8051
1632	4	8089
10354	4	8051
10354	4	8089
1035	4	38
3095	4	7007
3095	4	11511
1526	4	5340
1526	4	7449
1526	4	8996
7509	4	367
7509	4	368
7509	4	369
7509	4	370
2933	4	468
2933	4	469
158	4	4661
158	4	9161
158	4	9163
159	4	4661
159	4	9161
159	4	9163
160	4	4661
160	4	9161
160	4	9163
161	4	4661
161	4	9161
161	4	9163
4592	4	10445
4592	4	11240
4592	4	12854
4593	4	10445
4593	4	11240
4593	4	12854
213	4	6968
9549	4	6968
10426	4	6968
4890	4	2420
4890	4	2421
158	4	1024
158	4	1025
158	4	10002
159	4	1024
159	4	1025
159	4	10002
160	4	1024
160	4	1025
160	4	10002
161	4	1024
161	4	1025
161	4	10002
825	4	9606
826	4	9606
3418	4	9957
3419	4	9957
8194	4	9957
8526	4	9957
8527	4	9957
9132	4	9957
9732	4	9957
9733	4	9957
11830	4	9957
735	4	595
735	4	9071
3476	4	6293
3476	4	6294
3476	4	7863
3477	4	6293
3477	4	6294
3477	4	7863
1668	4	4649
299	4	11215
300	4	11215
5900	4	6106
13263	4	13015
13922	4	13015
15388	4	13015
15412	4	13015
3583	4	7674
12448	4	7674
12454	4	7674
6284	4	6284
6284	4	8348
8348	4	6284
8348	4	8348
12715	4	27
12715	4	14696
4600	4	13261
13342	4	13661
13757	4	13661
3791	4	11019
3792	4	11019
3491	4	2757
9142	4	567
13774	4	1171
5241	4	6972
5241	4	11172
9034	4	6972
9034	4	11172
9736	4	6972
9736	4	11172
3876	4	3293
10290	4	3293
10356	4	3293
10380	4	3293
9159	4	3032
9436	4	3032
9878	4	3032
10847	4	3032
12029	4	3032
2920	4	6361
2920	4	7277
2920	4	7278
2920	4	9004
3293	4	38
4684	4	948
4684	4	949
4684	4	950
4684	4	10149
1077	4	288
1077	4	289
1077	4	9138
1077	4	12026
12204	4	444
4402	4	14774
8871	4	14774
9709	4	14774
1726	4	1597
5757	4	1597
5228	4	1540
5363	4	1540
11836	4	1540
3588	4	4919
7660	4	12532
15186	4	12532
1205	4	10678
1205	4	10679
1205	4	10922
9913	4	2459
9913	4	11453
9914	4	2459
9914	4	11453
1857	4	3757
8237	4	207
8237	4	208
13540	4	207
13540	4	208
14466	4	207
14466	4	208
12601	4	11448
1676	4	2438
1676	4	8841
1676	4	11444
6854	4	14077
11575	4	14077
6674	4	1148
6674	4	8282
6674	4	9011
5865	4	9152
6896	4	1401
8512	4	1401
8848	4	1401
7888	4	1239
7888	4	7613
9179	4	1239
9179	4	7613
9180	4	1239
9180	4	7613
10848	4	1239
10848	4	7613
394	4	7305
8072	4	7305
8073	4	7305
8905	4	7305
4759	4	4321
4759	4	9958
8809	4	4321
8809	4	9958
8810	4	4321
8810	4	9958
4010	4	3003
4010	4	3004
4010	4	11539
9266	4	9266
9266	4	9268
9266	4	9269
9266	4	9270
9266	4	12071
9266	4	14237
9268	4	9266
9268	4	9268
9268	4	9269
9268	4	9270
9268	4	12071
9268	4	14237
9269	4	9266
9269	4	9268
9269	4	9269
9269	4	9270
9269	4	12071
9269	4	14237
9270	4	9266
9270	4	9268
9270	4	9269
9270	4	9270
9270	4	12071
9270	4	14237
12071	4	9266
12071	4	9268
12071	4	9269
12071	4	9270
12071	4	12071
12071	4	14237
14237	4	9266
14237	4	9268
14237	4	9269
14237	4	9270
14237	4	12071
14237	4	14237
2537	4	5226
2537	4	7038
2537	4	10794
2538	4	5226
2538	4	7038
2538	4	10794
2390	4	1627
2390	4	1628
2390	4	8642
2390	4	9049
2391	4	1627
2391	4	1628
2391	4	8642
2391	4	9049
2392	4	1627
2392	4	1628
2392	4	8642
2392	4	9049
705	4	6574
705	4	8129
705	4	11659
12443	4	6574
12443	4	8129
12443	4	11659
9893	4	343
4784	4	6623
4784	4	12576
4784	4	12577
9263	4	6623
9263	4	12576
9263	4	12577
9264	4	6623
9264	4	12576
9264	4	12577
9265	4	6623
9265	4	12576
9265	4	12577
5721	4	6541
5721	4	8487
5721	4	14846
6540	4	6541
6540	4	8487
6540	4	14846
15287	4	6541
15287	4	8487
15287	4	14846
6623	4	6623
6623	4	12576
6623	4	12577
12576	4	6623
12576	4	12576
12576	4	12577
12577	4	6623
12577	4	12576
12577	4	12577
5610	4	4269
7890	4	9273
7890	4	9849
1572	4	6504
1573	4	6504
1574	4	6504
3817	4	2275
3817	4	2276
3836	4	4246
3836	4	12555
3837	4	4246
3837	4	12555
10004	4	4246
10004	4	12555
442	4	766
442	4	1057
443	4	766
443	4	1057
158	4	1483
158	4	1484
158	4	1485
158	4	1486
158	4	1487
158	4	10454
159	4	1483
159	4	1484
159	4	1485
159	4	1486
159	4	1487
159	4	10454
160	4	1483
160	4	1484
160	4	1485
160	4	1486
160	4	1487
160	4	10454
161	4	1483
161	4	1484
161	4	1485
161	4	1486
161	4	1487
161	4	10454
8590	4	7805
8590	4	9593
8590	4	11796
1264	4	8088
1264	4	8223
1265	4	8088
1265	4	8223
5208	4	2949
9455	4	2949
11300	4	2949
6576	4	12839
1986	4	5800
1986	4	12244
8764	4	5800
8764	4	12244
1889	4	1036
1889	4	1037
1889	4	11159
1890	4	1036
1890	4	1037
1890	4	11159
964	4	12575
6551	4	1567
6552	4	1567
8978	4	1567
2007	4	6505
2007	4	6506
2007	4	6507
2007	4	12360
2007	4	12362
2008	4	6505
2008	4	6506
2008	4	6507
2008	4	12360
2008	4	12362
11519	4	6505
11519	4	6506
11519	4	6507
11519	4	12360
11519	4	12362
6782	4	2632
8472	4	2632
1177	4	1908
1177	4	8064
1177	4	8520
1177	4	8867
348	4	809
349	4	809
9654	4	809
9655	4	809
15111	4	809
15153	4	809
7013	4	5404
7014	4	5404
4627	4	124
4627	4	125
4627	4	126
6925	4	124
6925	4	125
6925	4	126
6926	4	124
6926	4	125
6926	4	126
13690	4	962
13690	4	963
13690	4	11867
5649	4	7888
5649	4	9179
5649	4	9180
5649	4	10848
5650	4	7888
5650	4	9179
5650	4	9180
5650	4	10848
1576	4	9266
1576	4	9268
1576	4	9269
1576	4	9270
1576	4	12071
1576	4	14237
9058	4	9266
9058	4	9268
9058	4	9269
9058	4	9270
9058	4	12071
9058	4	14237
4134	4	4649
686	4	1820
687	4	1820
688	4	1820
2390	4	3877
2390	4	6386
2391	4	3877
2391	4	6386
2392	4	3877
2392	4	6386
2068	4	2398
2068	4	2399
2708	4	3442
2708	4	3443
2709	4	3442
2709	4	3443
5475	4	5475
2933	4	13494
766	4	3805
766	4	3806
1057	4	3805
1057	4	3806
4604	4	12171
4604	4	15055
14802	4	12171
14802	4	15055
3598	4	1068
3598	4	8052
3598	4	10306
10896	4	1068
10896	4	8052
10896	4	10306
920	4	10282
921	4	10282
922	4	10282
13002	4	13005
4427	4	4306
4428	4	4306
13505	4	4306
13791	4	7098
13791	4	15143
13791	4	15144
15043	4	7098
15043	4	15143
15043	4	15144
2418	4	19
4228	4	19
9554	4	19
9714	4	19
7060	4	9974
7732	4	9974
7733	4	9974
9073	4	9974
1318	4	7888
1318	4	9179
1318	4	9180
1318	4	10848
1319	4	7888
1319	4	9179
1319	4	9180
1319	4	10848
8957	4	7888
8957	4	9179
8957	4	9180
8957	4	10848
11936	4	7888
11936	4	9179
11936	4	9180
11936	4	10848
1325	4	1876
1325	4	3005
1325	4	4620
1325	4	4873
1325	4	5359
1325	4	5360
1325	4	6128
1325	4	6129
1325	4	6305
1325	4	6306
1325	4	8568
1325	4	8818
1325	4	9005
1326	4	1876
1326	4	3005
1326	4	4620
1326	4	4873
1326	4	5359
1326	4	5360
1326	4	6128
1326	4	6129
1326	4	6305
1326	4	6306
1326	4	8568
1326	4	8818
1326	4	9005
155	4	14866
155	4	15359
156	4	14866
156	4	15359
157	4	14866
157	4	15359
11316	4	14866
11316	4	15359
386	4	5839
387	4	5839
5428	4	11156
6624	4	11156
12646	4	13656
19	4	13001
13338	4	1569
13338	4	5922
13338	4	11235
209	4	10282
8709	4	10282
9143	4	10282
525	4	13864
526	4	13864
11083	4	13864
1856	4	1392
1856	4	1393
10853	4	1392
10853	4	1393
2087	4	1012
2087	4	2756
2087	4	9040
2087	4	11167
2088	4	1012
2088	4	2756
2088	4	9040
2088	4	11167
9673	4	1012
9673	4	2756
9673	4	9040
9673	4	11167
9674	4	1012
9674	4	2756
9674	4	9040
9674	4	11167
879	4	9888
8917	4	9888
6951	4	4184
14435	4	2441
14435	4	9607
14435	4	9610
14435	4	11413
14435	4	11697
15006	4	2441
15006	4	9607
15006	4	9610
15006	4	11413
15006	4	11697
15007	4	2441
15007	4	9607
15007	4	9610
15007	4	11413
15007	4	11697
124	4	124
124	4	125
